_id,ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,total_grade,total_level,cik,Formatted Date,ticker/date,merged_data
66207532148fecfa8a159d06,DIS,Walt Disney Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,https://static.finnhub.io/logo/ef50b4a2b263c847211b567a01edb702cae8b9ef46ca1f6856ca4432a70e9f52.png,https://thewaltdisneycompany.com/,A,High,BB,Medium,BB,Medium,510,316,321,1147,BBB,High,1744489,04/19/2022,DIS04/19/2022,"[{'_id': ObjectId('662075224844cc0adb0cb8f9'), 'ticker': 'DIS', 'Adj Close': 131.89999389648438, 'Close': 131.89999389648438, 'High': 133.19000244140625, 'Low': 127.79000091552734, 'Open': 128.08999633789062, 'Volume': 12767200.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'DIS04/19/2022'}]"
66207532148fecfa8a159d07,GWW,WW Grainger Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies and Distributors,https://static.finnhub.io/logo/f153dcda-80eb-11ea-bc2e-00000000092a.png,https://www.grainger.com/,B,Medium,BB,Medium,B,Medium,255,385,240,880,BB,Medium,277135,04/19/2022,GWW04/19/2022,"[{'_id': ObjectId('662075224844cc0adb0cc5b8'), 'ticker': 'GWW', 'Adj Close': 496.6799926757813, 'Close': 507.7300109863281, 'High': 508.9500122070313, 'Low': 490.1300048828125, 'Open': 493.489990234375, 'Volume': 308700.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'GWW04/19/2022'}]"
66207532148fecfa8a159d08,LYV,Live Nation Entertainment Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,https://static.finnhub.io/logo/1cd144d2-80ec-11ea-b50a-00000000092a.png,https://www.livenationentertainment.com/,BBB,High,BB,Medium,B,Medium,492,310,250,1052,BBB,High,1335258,04/18/2022,LYV04/18/2022,"[{'_id': ObjectId('662075204844cc0adb0bfdb3'), 'ticker': 'LYV', 'Adj Close': 109.23999786376952, 'Close': 109.23999786376952, 'High': 111.3000030517578, 'Low': 108.23999786376952, 'Open': 111.0199966430664, 'Volume': 1277000.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'LYV04/18/2022'}]"
66207532148fecfa8a159d09,LVS,Las Vegas Sands Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/7256a9be-8279-11ea-874d-00000000092a.png,https://www.sands.com/,A,High,BB,Medium,BB,Medium,547,318,313,1178,BBB,High,1300514,04/18/2022,LVS04/18/2022,"[{'_id': ObjectId('662075204844cc0adb0bf9c7'), 'ticker': 'LVS', 'Adj Close': 36.650001525878906, 'Close': 36.650001525878906, 'High': 36.95000076293945, 'Low': 36.209999084472656, 'Open': 36.68999862670898, 'Volume': 5100200.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'LVS04/18/2022'}]"
66207532148fecfa8a159d0a,CLX,Clorox Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/a67c34fe-80eb-11ea-a87f-00000000092a.png,https://www.thecloroxcompany.com/,A,High,BB,Medium,BB,Medium,560,350,345,1255,A,High,21076,04/16/2022,CLX04/16/2022,[]
66207532148fecfa8a159d0b,AACG,ATA Creativity Global,CNY,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AACG.svg,http://www.ata.net.cn,B,Medium,B,Medium,B,Medium,203,200,205,608,B,Medium,1420529,01/07/2022,AACG01/07/2022,[]
66207532148fecfa8a159d0c,GM,General Motors Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,https://static.finnhub.io/logo/9253db78-80c9-11ea-920d-00000000092a.png,https://www.gm.com/,A,High,BB,Medium,B,Medium,510,303,255,1068,BBB,High,1467858,04/17/2022,GM04/17/2022,[]
66207532148fecfa8a159d0d,AAL,American Airlines Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AAL.png,https://americanairlines.gcs-web.com/,B,Medium,B,Medium,B,Medium,270,211,265,746,B,Medium,6201,04/16/2022,AAL04/16/2022,[]
66207532148fecfa8a159d0e,AAME,Atlantic American Corp,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,https://static.finnhub.io/logo/6b536b3e-826a-11ea-bc66-00000000092a.png,http://www.atlam.com/,B,Medium,B,Medium,BB,Medium,220,221,300,741,B,Medium,8177,04/16/2022,AAME04/16/2022,[]
66207532148fecfa8a159d0f,AAOI,Applied Optoelectronics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,https://static.finnhub.io/logo/7afdb95a-80ce-11ea-849c-00000000092a.png,http://ao-inc.com/,BB,Medium,B,Medium,B,Medium,311,256,218,785,BB,Medium,1158114,04/16/2022,AAOI04/16/2022,[]
66207532148fecfa8a159d10,MHK,Mohawk Industries Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/26868a62-80ec-11ea-9712-00000000092a.png,https://mohawkind.com/,A,High,B,Medium,BB,Medium,570,298,303,1171,BBB,High,851968,04/18/2022,MHK04/18/2022,"[{'_id': ObjectId('662075214844cc0adb0c1c17'), 'ticker': 'MHK', 'Adj Close': 122.88999938964844, 'Close': 122.88999938964844, 'High': 125.08000183105467, 'Low': 121.41000366210938, 'Open': 123.37000274658205, 'Volume': 357700.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'MHK04/18/2022'}]"
66207532148fecfa8a159d11,AAON,Aaon Inc,USD,NASDAQ NMS - GLOBAL MARKET,Building,https://static.finnhub.io/logo/8819421c-80df-11ea-80b9-00000000092a.png,https://www.aaon.com/,A,High,BB,Medium,B,Medium,500,300,223,1023,BBB,High,824142,04/16/2022,AAON04/16/2022,[]
66207532148fecfa8a159d12,AAPL,Apple Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/87cb30d8-80df-11ea-8951-00000000092a.png,https://www.apple.com/,BB,Medium,B,Medium,B,Medium,355,281,255,891,BB,Medium,320193,04/16/2022,AAPL04/16/2022,[]
66207532148fecfa8a159d13,AATC,Autoscope Technologies Corp,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,,,BBB,High,B,Medium,B,Medium,410,286,240,936,BBB,High,943034,11/06/2022,AATC11/06/2022,[]
66207532148fecfa8a159d14,AACI,Armada Acquisition Corp I,USD,NASDAQ NMS - GLOBAL MARKET,,,,B,Medium,B,Medium,B,Medium,205,200,200,605,B,Medium,1844817,06/20/2022,AACI06/20/2022,[]
66207532148fecfa8a159d15,ABNB,Airbnb Inc,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ABNB.png,https://www.airbnb.co.in/,A,High,A,High,BBB,High,505,570,400,1475,A,High,1559720,10/06/2022,ABNB10/06/2022,"[{'_id': ObjectId('6620751f4844cc0adb0aeb9f'), 'ticker': 'ABNB', 'Adj Close': 111.58000183105467, 'Close': 111.58000183105467, 'High': 114.41000366210938, 'Low': 110.1999969482422, 'Open': 112.0, 'Volume': 3446500.0, 'Formatted Date': '10/06/2022', 'ticker/date': 'ABNB10/06/2022'}]"
66207532148fecfa8a159d16,ABIO,ARCA Biopharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/52ec4c2e0c249a506cbce41ef284e287901cccb0a08db285aa9a9d4091ba8434.png,http://arcabio.com/,B,Medium,B,Medium,B,Medium,200,222,290,712,B,Medium,907654,04/16/2022,ABIO04/16/2022,[]
66207532148fecfa8a159d17,ABMD,ABIOMED Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/8b2cc7cc-80df-11ea-b8c7-00000000092a.png,https://www.abiomed.com/,A,High,BB,Medium,BB,Medium,500,324,305,1129,BBB,High,815094,04/16/2022,ABMD04/16/2022,[]
66207532148fecfa8a159d18,ABOS,Acumen Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/f1081a3d8031ad222b050bbbcfef7a073cea50638ad028f1fd31c5ca934f3820.png,https://acumenpharm.com/,B,Medium,B,Medium,B,Medium,205,201,200,606,B,Medium,1576885,11/06/2022,ABOS11/06/2022,[]
66207532148fecfa8a159d19,ABSI,Absci Corp,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,https://static.finnhub.io/logo/d030f309b5a348085ba6297eadf507c1d7410dbf605e6147f34eec997f6f073f.png,https://www.absci.com/,B,Medium,B,Medium,B,Medium,205,224,230,659,B,Medium,1672688,11/06/2022,ABSI11/06/2022,[]
66207532148fecfa8a159d1a,ABTX,Allegiance Bancshares Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/b34c7c52-80d2-11ea-8e19-00000000092a.png,https://ir.allegiancebank.com/,B,Medium,BB,Medium,BB,Medium,298,300,300,898,BB,Medium,1642081,04/16/2022,ABTX04/16/2022,[]
66207532148fecfa8a159d1b,ABUS,Arbutus Biopharma Corp,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/0068df02-80ca-11ea-abb6-00000000092a.png,https://www.arbutusbio.com/,B,Medium,B,Medium,BB,Medium,203,204,338,745,B,Medium,1447028,04/16/2022,ABUS04/16/2022,[]
66207532148fecfa8a159d1c,ABVC,ABVC Biopharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/2b1c9fbcfafa70dcfa10247ad6ebe12858ca5878a4c90e32840a2080a507eb3d.png,https://abvcpharma.com/,B,Medium,B,Medium,B,Medium,220,212,205,637,B,Medium,1173313,11/06/2022,ABVC11/06/2022,[]
66207532148fecfa8a159d1d,ACAD,ACADIA Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/2d87da57d47f7a5c0225c54f67d806d3a906cec1ea63d739dad084772cf5079c.png,https://acadia.com/,B,Medium,B,Medium,BB,Medium,230,230,305,765,BB,Medium,1070494,04/16/2022,ACAD04/16/2022,[]
66207532148fecfa8a159d1e,ACAC,Acri Capital Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,,,,B,Medium,B,Medium,BB,Medium,200,205,300,705,B,Medium,1914023,10/06/2022,ACAC10/06/2022,[]
66207532148fecfa8a159d1f,ACCD,Accolade Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/a967c80c75f9c72bb31fd3ae796a0a4e1e0dec7378ade4f78c06f10d89acf8bf.png,https://www.accolade.com,B,Medium,B,Medium,B,Medium,255,254,235,744,B,Medium,1481646,10/06/2022,ACCD10/06/2022,[]
66207532148fecfa8a159d20,ACET,Adicet Bio Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/ea701be36180b02128c519975a35fcca2ef8ef5cd412e65e7ff39eb054703270.png,https://www.adicetbio.com/,B,Medium,B,Medium,BB,Medium,215,211,305,731,B,Medium,1720580,04/16/2022,ACET04/16/2022,[]
66207532148fecfa8a159d21,AADI,Aadi Bioscience Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/358b0921e9d761a529cffa812e99b140f4bb9c2e1e63bfeee3a4ea7165257e7b.png,https://aadibio.com/,B,Medium,B,Medium,B,Medium,200,201,203,604,B,Medium,1422142,11/06/2022,AADI11/06/2022,[]
66207532148fecfa8a159d22,ABCB,Ameris Bancorp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/8cea9450-80df-11ea-80b8-00000000092a.png,https://www.amerisbank.com/,B,Medium,BB,Medium,B,Medium,290,300,250,840,BB,Medium,351569,04/16/2022,ABCB04/16/2022,[]
66207532148fecfa8a159d23,AAWW,Atlas Air Worldwide Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Logistics and Transportation,https://static.finnhub.io/logo/8b74bf8a-80df-11ea-8463-00000000092a.png,https://www.atlasairworldwide.com/,A,High,B,Medium,B,Medium,520,243,237,1000,BBB,High,1135185,04/16/2022,AAWW04/16/2022,[]
66207532148fecfa8a159d24,ABCL,Abcellera Biologics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,https://static.finnhub.io/logo/cd950365b552eae0cadf348f427e5a4dd05974468d5803b8b63e44da362a5ee9.png,https://www.abcellera.com/,A,High,BB,Medium,BB,Medium,540,354,345,1239,A,High,1703057,10/06/2022,ABCL10/06/2022,[]
66207532148fecfa8a159d25,ABEO,Abeona Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/33b2a5a8-80d1-11ea-8de8-00000000092a.png,https://abeonatherapeutics.com/,B,Medium,BB,Medium,BB,Medium,205,306,310,821,BB,Medium,318306,04/16/2022,ABEO04/16/2022,[]
66207532148fecfa8a159d26,ACEV,ACE Convergence Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,,https://static.finnhub.io/logo/d86f14d77a3f95acbb00c602a4e2d735df7f2d3cfd22be9263a22876630ae65d.png,http://acev.io/home/,B,Medium,B,Medium,B,Medium,225,211,215,651,B,Medium,1813658,10/06/2022,ACEV10/06/2022,[]
66207532148fecfa8a159d27,ACHL,Achilles Therapeutics PLC,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/6147e0afabb6d97c0483d7921c255166e49adccf043d5bf956068f9c4c546cae.png,https://www.achillestx.com/,B,Medium,B,Medium,B,Medium,230,288,285,803,BB,Medium,1830749,10/06/2022,ACHL10/06/2022,[]
66207532148fecfa8a159d28,ACHC,Acadia Healthcare Company Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/4b6b2e5a4cfce5b1377719219ab5a354a629c9b9fb43067b5993423152fef1fb.png,https://www.acadiahealthcare.com/,BB,Medium,B,Medium,B,Medium,330,231,220,781,BB,Medium,1520697,04/16/2022,ACHC04/16/2022,[]
66207532148fecfa8a159d29,ACIW,ACI Worldwide Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/875c5a76-80df-11ea-ab99-00000000092a.png,https://www.aciworldwide.com/,A,High,BB,Medium,BB,Medium,500,327,300,1127,BBB,High,935036,04/16/2022,ACIW04/16/2022,[]
66207532148fecfa8a159d2a,ACLS,Axcelis Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/88b5f730-80df-11ea-94d0-00000000092a.png,https://www.axcelis.com/,A,High,BB,Medium,B,Medium,515,306,260,1081,BBB,High,1113232,04/16/2022,ACLS04/16/2022,[]
66207532148fecfa8a159d2b,ACIU,AC Immune SA,CHF,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/f93a1c3e-80db-11ea-a2b4-00000000092a.png,https://www.acimmune.com/,B,Medium,B,Medium,BB,Medium,250,296,305,851,BB,Medium,1651625,04/16/2022,ACIU04/16/2022,[]
66207532148fecfa8a159d2c,ACHV,Achieve Life Sciences Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/bf32de26-80e0-11ea-962e-00000000092a.png,http://achievelifesciences.com/,B,Medium,B,Medium,BB,Medium,215,222,305,742,B,Medium,949858,10/06/2022,ACHV10/06/2022,[]
66207532148fecfa8a159d2d,ACMR,ACM Research Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/bd3e9ce4b1a48aa839d6a0ff155fc165309d14773a651b8fb39fe880212870b2.png,https://www.acmrcsh.com/,BBB,High,B,Medium,BB,Medium,410,232,325,967,BBB,High,1680062,10/06/2022,ACMR10/06/2022,[]
66207532148fecfa8a159d2e,ACOR,Acorda Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/8d3dceec-80df-11ea-98bc-00000000092a.png,http://www.acorda.com/,B,Medium,BB,Medium,BB,Medium,230,307,310,847,BB,Medium,1008848,04/16/2022,ACOR04/16/2022,[]
66207532148fecfa8a159d2f,ACNB,ACNB Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/fa34ff3a5a42ae240b90281cb94d9f9dc73fe2b24a600c551b6d7f0e200dd0e8.png,https://www.acnb.com/,B,Medium,B,Medium,B,Medium,220,219,215,654,B,Medium,715579,04/16/2022,ACNB04/16/2022,[]
66207532148fecfa8a159d30,ACRX,AcelRx Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/04b72c22-80ca-11ea-a317-00000000092a.png,http://www.acelrx.com,B,Medium,B,Medium,BB,Medium,200,237,300,737,B,Medium,1427925,04/16/2022,ACRX04/16/2022,[]
66207532148fecfa8a159d31,ACRS,Aclaris Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/a0e2bf10-80d2-11ea-bde8-00000000092a.png,https://www.aclaristx.com/,B,Medium,B,Medium,B,Medium,230,207,220,657,B,Medium,1557746,04/16/2022,ACRS04/16/2022,[]
66207532148fecfa8a159d32,ACT,Enact Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static4.finnhub.io/file/publicdatany2/stock_logo/ACT_5038081287.png,https://enactmi.com/,A,High,BB,Medium,BB,Medium,540,328,315,1183,BBB,High,1823529,04/20/2022,ACT04/20/2022,[]
66207532148fecfa8a159d33,ACTG,Acacia Research Corp,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/9a284398-80df-11ea-8a34-00000000092a.png,http://acaciaresearch.com/,B,Medium,B,Medium,B,Medium,200,200,275,675,B,Medium,934549,04/16/2022,ACTG04/16/2022,[]
66207532148fecfa8a159d34,ACVA,ACV Auctions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services and Supplies,https://static.finnhub.io/logo/d1e18ee9f9b952b21566aa5cf9af8ffba761e9085e9de40fbe30fa6b65b8d785.png,https://www.acvauctions.com/,B,Medium,B,Medium,BB,Medium,235,262,315,812,BB,Medium,1637873,10/06/2022,ACVA10/06/2022,[]
66207532148fecfa8a159d35,ADAG,Adagene Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/5dc6728a7d01cd93139ce716cce8147be340b68b00025bc3471e9350c8487792.png,https://www.adagene.com/,B,Medium,BB,Medium,BB,Medium,295,301,305,901,BBB,High,1818838,10/06/2022,ADAG10/06/2022,[]
66207532148fecfa8a159d36,ACXP,Acurx Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/dae37e820f89b2050d5105bea48bf5d491196bc6ef42b3249f3bf29ca14589ca.png,https://www.acurxpharma.com/,B,Medium,BB,Medium,BB,Medium,235,301,305,841,BB,Medium,1736243,11/06/2022,ACXP11/06/2022,[]
66207532148fecfa8a159d37,ADBE,Adobe Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/9b4b19c2-80df-11ea-becf-00000000092a.png,https://www.adobe.com/,B,Medium,B,Medium,B,Medium,200,221,200,621,B,Medium,796343,04/16/2022,ADBE04/16/2022,[]
66207532148fecfa8a159d38,ADAP,Adaptimmune Therapeutics PLC,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/c2ef9c38-80d1-11ea-b201-00000000092a.png,https://www.adaptimmune.com/,BB,Medium,B,Medium,BB,Medium,365,283,305,953,BBB,High,1621227,04/16/2022,ADAP04/16/2022,[]
66207532148fecfa8a159d39,ADMA,ADMA Biologics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/cba1b436-80d0-11ea-bae6-00000000092a.png,https://www.admabiologics.com/,B,Medium,B,Medium,BB,Medium,240,264,320,824,BB,Medium,1368514,04/16/2022,ADMA04/16/2022,[]
66207532148fecfa8a159d3a,ADES,Advanced Emissions Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,https://static.finnhub.io/logo/d0ea69a2118af9d978c84b2f19242e5a5f3275cf41c49498003f2ffb80911f23.png,https://www.ada-cs.com/Home/default.aspx,B,Medium,B,Medium,BB,Medium,205,201,300,706,B,Medium,1515156,04/16/2022,ADES04/16/2022,[]
66207532148fecfa8a159d3b,ADI,Analog Devices Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/638498fa-80eb-11ea-8d04-00000000092a.png,https://www.analog.com/,BB,Medium,BB,Medium,BB,Medium,350,318,300,968,BBB,High,6281,04/16/2022,ADI04/16/2022,[]
66207532148fecfa8a159d3c,ADIL,Adial Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/e0366ab8-80da-11ea-9da8-00000000092a.png,https://www.adialpharma.com/,B,Medium,B,Medium,BB,Medium,200,203,300,703,B,Medium,1513525,10/06/2022,ADIL10/06/2022,[]
66207532148fecfa8a159d3d,ADMP,Adamis Pharmaceuticals Corp,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/2653d72e-80cf-11ea-b9db-00000000092a.png,http://www.adamispharmaceuticals.com/,B,Medium,B,Medium,B,Medium,285,204,215,704,B,Medium,887247,04/16/2022,ADMP04/16/2022,[]
66207532148fecfa8a159d3e,ACER,Acer Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/da0a6c40-80e0-11ea-81ae-00000000092a.png,https://acertx.com/,B,Medium,B,Medium,BB,Medium,223,291,310,824,BB,Medium,1069308,10/06/2022,ACER10/06/2022,[]
66207532148fecfa8a159d3f,ADOC,Edoc Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,,,,B,Medium,BB,Medium,BB,Medium,215,301,300,816,BB,Medium,1824884,04/16/2022,ADOC04/16/2022,[]
66207532148fecfa8a159d40,ADUS,Addus Homecare Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/20ba9a37b3127f14370410e76dcf5f2e7db9e068cc08f2da0e740aa7aaa6bf52.png,https://addus.com/,B,Medium,B,Medium,B,Medium,210,215,218,643,B,Medium,1468328,04/16/2022,ADUS04/16/2022,[]
66207532148fecfa8a159d41,ACGL,Arch Capital Group Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,https://static.finnhub.io/logo/8c4d69f6-80df-11ea-8233-00000000092a.png,https://www.archgroup.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,947484,04/16/2022,ACGL04/16/2022,[]
66207532148fecfa8a159d42,ADPT,Adaptive Biotechnologies Corp,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,https://static.finnhub.io/logo/49f91794-80da-11ea-be7a-00000000092a.png,https://www.adaptivebiotech.com,B,Medium,BB,Medium,B,Medium,260,348,260,868,BB,Medium,1478320,04/16/2022,ADPT04/16/2022,[]
66207532148fecfa8a159d43,ADSK,Autodesk Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/99d251e4-80df-11ea-ad7f-00000000092a.png,https://www.autodesk.com/,A,High,BB,Medium,BB,Medium,555,304,310,1169,BBB,High,769397,04/16/2022,ADSK04/16/2022,[]
66207532148fecfa8a159d44,ADP,Automatic Data Processing Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/987cc1f6-80df-11ea-96e8-00000000092a.png,https://www.adp.com/,A,High,BB,Medium,B,Medium,500,300,200,1000,BBB,High,8670,07/25/2022,ADP07/25/2022,"[{'_id': ObjectId('6620751f4844cc0adb0b11ab'), 'ticker': 'ADP', 'Adj Close': 210.36782836914065, 'Close': 218.3800048828125, 'High': 221.22000122070312, 'Low': 216.8500061035156, 'Open': 221.0, 'Volume': 872700.0, 'Formatted Date': '07/25/2022', 'ticker/date': 'ADP07/25/2022'}]"
66207532148fecfa8a159d45,ADV,Advantage Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,https://static.finnhub.io/logo/4191147864cd494d9602ea7d462b368568307c389e3447f9d958e091675fc1b7.png,https://advantagesolutions.net/,A,High,B,Medium,BB,Medium,515,269,328,1112,BBB,High,1776661,04/20/2022,ADV04/20/2022,[]
66207532148fecfa8a159d46,ADTX,Aditxt Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/278ebd47277db15b770d06958e2e2b981b0f75047d9485ef7fd67eabe0c557f0.png,https://aditxt.com/,B,Medium,B,Medium,BB,Medium,210,224,305,739,B,Medium,1726711,10/06/2022,ADTX10/06/2022,[]
66207532148fecfa8a159d47,ADVM,Adverum Biotechnologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/2a8c64fe-80d0-11ea-9f54-00000000092a.png,https://adverum.com/,B,Medium,BB,Medium,B,Medium,262,321,235,818,BB,Medium,1501756,04/16/2022,ADVM04/16/2022,[]
66207532148fecfa8a159d48,AEHR,Aehr Test Systems,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/9a8fe21e-80df-11ea-8837-00000000092a.png,https://www.aehr.com/,B,Medium,B,Medium,BB,Medium,290,262,300,852,BB,Medium,1040470,04/16/2022,AEHR04/16/2022,[]
66207532148fecfa8a159d49,AEHL,Antelope Enterprise Holdings Ltd,CNY,NASDAQ NMS - GLOBAL MARKET,Building,https://static.finnhub.io/logo/9a75e4385b34c0cb39ac72f06791b387f2ee941735bc144041b63d26403c5301.png,https://www.aehltd.com/,B,Medium,B,Medium,BB,Medium,238,237,325,800,BB,Medium,1470683,10/06/2022,AEHL10/06/2022,[]
66207532148fecfa8a159d4a,AEIS,Advanced Energy Industries Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/9ae27426-80df-11ea-a9fa-00000000092a.png,https://www.advancedenergy.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,927003,04/16/2022,AEIS04/16/2022,[]
66207532148fecfa8a159d4b,AEI,Alset Ehome International Inc,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,https://static.finnhub.io/logo/98c8d7c249f43e2d9209af2a93fb646dc774a1a85a30840fc88e94859962870c.png,http://www.hfenterp.com,A,High,B,Medium,B,Medium,520,207,210,937,BBB,High,1750106,04/20/2022,AEI04/20/2022,[]
66207532148fecfa8a159d4c,AEP,American Electric Power Company Inc,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,https://static.finnhub.io/logo/65ca8abe-80eb-11ea-9cac-00000000092a.png,https://www.aep.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,4904,04/20/2022,AEP04/20/2022,"[{'_id': ObjectId('6620751f4844cc0adb0af9df'), 'ticker': 'AEP', 'Adj Close': 95.2671127319336, 'Close': 102.83000183105467, 'High': 103.33999633789062, 'Low': 102.26000213623048, 'Open': 102.98999786376952, 'Volume': 2335100.0, 'Formatted Date': '04/20/2022', 'ticker/date': 'AEP04/20/2022'}]"
